AccX_var,AccY_var,AccZ_var,GyrX_var,GyrY_var,GyrZ_var,AccX_ave,AccY_ave,AccZ_ave,GyrX_ave,GyrY_ave,GyrZ_ave,AccX_max,AccY_max,AccZ_max,GyrX_max,GyrY_max,GyrZ_max,Teknik,AccX_cov,AccY_cov,AccZ_cov,GyrX_cov,GyrY_cov,GyrZ_cov,AccX_min,AccY_min,AccZ_min,GyrX_min,GyrY_min,GyrZ_min
37.810394736842106,16.865368421052633,11.21607894736842,0.9750263157894736,1.238394736842105,5.864105263157895,6.475,1.2700000000000002,3.464999999999999,0.085,0.305,0.31,19.0,9.4,8.1,2.5,2.4,4.4,Salah,5.839443202601098,13.279817654372149,3.236963621174148,11.470897832817336,4.060310612597066,18.91646859083192,0.32598424649585844,-2.8367466955063874,0.1159585031880499,-0.9024342083346484,-0.8078318547031735,-2.111591473217127
38.84252631578948,10.43986842105263,40.19515789473684,3.022105263157896,1.813263157894737,5.758526315789474,5.36,2.5249999999999995,1.3400000000000003,-0.1,-0.12,0.0200000000000001,17.0,9.6,9.1,2.8,2.8,4.4,Salah,7.246739984289081,4.13460135487233,29.996386488609573,-30.22105263157896,-15.110526315789475,287.92631578947226,-0.872377260387041,-0.7060785228856066,-4.999965133558451,-1.8384203355799473,-1.4665746016818888,-2.3796929628161756
30.10604575163399,23.57411764705882,7.637418300653595,1.715588235294118,0.9291830065359478,6.852810457516341,5.238888888888891,2.4666666666666663,4.772222222222222,0.25,0.0722222222222222,-0.3888888888888889,13.0,10.2,9.8,4.4,2.1,4.4,Salah,5.746647121202669,9.557074721780603,1.6003903307539546,6.862352941176472,12.86561085972851,-17.62151260504202,-0.24800875473760442,-2.3886518241286407,2.0086342824863443,-1.0598046553948868,-0.8917191694276788,-3.006676209798733
10.724333333333334,7.651333333333333,10.653476190476193,2.333285714285714,0.5194761904761904,3.765571428571428,8.133333333333333,0.3666666666666666,3.4380952380952388,-0.0857142857142857,-0.1952380952380952,-0.0428571428571428,13.6,5.6,8.9,3.4,0.9,3.6,Salah,1.318565573770492,20.86727272727273,3.098656509695291,-27.22166666666667,-2.660731707317073,-87.86333333333343,4.858530540288639,-2.399437693861571,0.17412891007097553,-1.6132239302945464,-0.9159850622634101,-1.9833651764842721
48.02134210526316,21.47368421052632,47.402394736842105,4.015157894736842,2.714184210526316,5.001552631578948,5.515,1.3,1.035,-0.04,-0.105,-0.255,16.0,11.0,9.9,4.4,2.1,4.4,Salah,8.707405640120246,16.518218623481783,45.79941520467837,-100.37894736842105,-25.849373433583963,-19.613931888544894,-1.4147432928834505,-3.3339706743273982,-5.849939704662787,-2.0437858904426,-1.7524781365852222,-2.4914151295273754
36.42897233201581,22.745415019762845,19.033833992094863,1.769486166007905,1.4575494071146244,7.213596837944665,6.747826086956521,1.6782608695652173,1.926086956521739,0.2304347826086955,0.2130434782608695,0.0782608695652173,18.6,11.2,8.1,3.1,2.4,4.4,Salah,5.398623477038426,13.552967498822422,9.882126000410427,7.678902229845631,6.841558441558443,92.1737373737375,0.7121842543080819,-3.0909544767745603,-2.436691285848009,-1.0997855622995851,-0.9942466306668167,-2.6075531295688745
13.7181,28.6775,7.135833333333333,1.2246,1.5786000000000002,6.362733333333334,7.531999999999999,0.2599999999999999,2.6000000000000005,-0.072,0.212,-0.0239999999999999,12.6,11.7,7.4,2.1,3.0,4.4,Salah,1.8213090812533193,110.29807692307696,2.7445512820512814,-17.008333333333333,7.4462264150943405,-265.11388888889,3.828204649282036,-5.095137719984426,-0.07129806149245166,-1.1786164647247934,-1.0444234954823155,-2.5464459029547757
20.58642105263158,33.060421052631575,45.64892105263158,3.6792368421052632,1.4908157894736842,2.348921052631579,6.069999999999999,2.46,2.8550000000000004,0.1849999999999999,-0.165,0.005,12.0,11.0,14.1,4.2,2.3,4.1,Salah,3.391502644585104,13.439195549850234,15.989114204074106,19.887766714082517,-9.03524720893142,469.78421052631575,1.5327738592140259,-3.2898192191260742,-3.9013985267767897,-1.7331336872348768,-1.3859896762355053,-1.527619017444185
17.30051724137931,19.01315270935961,13.420049261083744,2.3706403940886704,0.8263546798029556,1.7242364532019705,6.813793103448275,0.4620689655172414,5.317241379310345,0.0724137931034482,-0.0275862068965517,-0.2068965517241379,19.6,7.8,13.8,4.4,2.5,2.2,Salah,2.5390435222672068,41.147867803837954,2.5238743746525847,32.73741496598644,-29.955357142857167,-8.333809523809526,2.6544040567998,-3.8983384362469113,1.653902838978078,-1.467274615013165,-0.9366267339375388,-1.5199983959091083
17.1637908496732,41.15176470588235,23.78565359477124,1.0697058823529413,2.794673202614379,8.260000000000002,6.944444444444445,-1.6,2.227777777777778,-0.0166666666666666,-0.0055555555555555,0.3333333333333333,13.5,10.9,18.4,1.6,2.3,4.4,Salah,2.471585882352941,-25.719852941176466,10.676851987677862,-64.18235294117673,-503.04117647059326,24.780000000000005,2.8015238744029185,-8.014964123507033,-2.64927600445297,-1.050932533043848,-1.6772831657284506,-2.5406882393066494
10.35655844155844,12.655844155844155,26.98253246753247,2.003463203463203,0.4814718614718615,1.7235714285714283,6.531818181818182,3.4181818181818184,2.859090909090909,-0.0181818181818181,-0.1363636363636363,-0.05,11.4,11.0,8.6,2.4,2.0,3.2,Salah,1.5855552241773532,3.702507598784194,9.437451737451738,-110.19047619047666,-3.530793650793653,-34.47142857142856,3.313657458429986,-0.13932350940999783,-2.335380427583543,-1.4336192782849493,-0.8302453708630115,-1.362848593163518
41.27681818181818,22.979329004329003,60.980714285714285,3.471168831168831,0.8938528138528139,4.216709956709956,5.24090909090909,1.1136363636363638,1.5500000000000005,0.2454545454545454,-0.0363636363636363,-0.0363636363636362,11.2,7.0,13.8,3.3,1.3,4.4,Salah,7.8758889852558545,20.63449951409135,39.34239631336404,14.141798941798944,-24.580952380952425,-115.95952380952431,-1.1837946518185207,-3.6800395749653485,-6.259014936963194,-1.6176527598740638,-0.9818015316549208,-2.089826554633639
18.86161904761905,33.544142857142866,51.95590476190477,3.259142857142857,1.718904761904762,2.6163333333333334,6.619047619047619,1.0714285714285712,3.4904761904761905,0.0714285714285714,-0.1761904761904762,0.0666666666666666,13.3,12.5,19.6,3.2,4.1,3.9,Salah,2.849597122302159,31.307866666666683,14.88504774897681,45.628000000000014,-9.755945945945946,39.24500000000004,2.2760510674004673,-4.720301986629432,-3.7175682573546336,-1.7338810577328245,-1.487260558949122,-1.550841705284877
8.03133846153846,13.288184615384615,36.29964615384616,3.412615384615385,0.6337846153846154,1.3671384615384616,6.357692307692308,2.546153846153845,3.3730769230769244,0.1692307692307691,0.0538461538461538,-0.0076923076923076,10.8,12.4,13.3,4.0,2.8,4.4,Salah,1.26324742891712,5.218924471299096,10.761582668187,20.165454545454562,11.770285714285725,-177.72800000000214,3.523730688061855,-1.0991423853456768,-2.6518418443295007,-1.6780957813864696,-0.7422597532947337,-1.1769392711429132
31.096736842105265,25.32344736842105,35.37607894736842,2.046736842105263,3.070105263157895,6.152,5.910000000000001,2.935,1.965,-0.06,-0.2799999999999999,0.16,14.3,15.2,14.5,3.5,2.2,4.4,Salah,5.261715201709858,8.628091096565946,18.003093611892325,-34.112280701754386,-10.964661654135343,38.45,0.3335551789598732,-2.097240789988198,-3.9827793290747113,-1.4906421083224355,-2.032171584964753,-2.320322559668399
30.021839826839827,11.354199134199131,45.55015151515151,3.6603679653679655,0.6434632034632035,3.511601731601731,5.822727272727274,3.4909090909090907,0.0590909090909092,-0.0318181818181817,-0.0818181818181818,-0.0727272727272726,14.8,9.9,7.9,3.1,1.3,4.1,Salah,5.155975614289431,3.25250496031746,770.8487179487165,-115.0401360544222,-7.8645502645502665,-48.28452380952388,0.3435083660910525,0.12130983666547479,-6.689994326342965,-1.9450269956615545,-0.8839797637100121,-1.9466540940310637
6.953333333333333,9.373080673758864,14.20290780141844,1.616875,0.5237588652482269,1.2930452127659575,7.183333333333331,-0.0395833333333334,4.208333333333334,-0.0812499999999999,-0.0083333333333333,0.0187499999999999,13.3,11.1,10.1,4.3,2.4,4.2,Salah,0.9679814385150816,-236.79361702127616,3.3749483884558664,-19.900000000000023,-62.85106382978748,68.96241134751811,4.546415941124517,-3.1011320711062376,0.4396587916120085,-1.3528139976029518,-0.7320451995122892,-1.1183714591089018
45.93292105263159,54.86378947368421,15.912921052631578,1.8918684210526315,0.9906315789473684,6.638184210526316,5.565,1.0799999999999996,2.135,0.185,0.3299999999999999,-0.615,15.0,16.4,10.3,3.5,3.4,4.4,Salah,8.253894169385731,50.799805068226135,7.453358806853199,10.226315789473684,3.001913875598087,-10.793795464270433,-1.2123830534087112,-6.327009482489151,-1.8541002810949214,-1.190452078791781,-0.6653047668665959,-3.191467389765746
17.055960591133005,22.761133004926105,32.8145566502463,4.877807881773399,0.6483743842364532,2.611674876847291,5.189655172413791,4.055172413793104,1.120689655172414,0.193103448275862,0.0862068965517241,0.0103448275862069,12.1,12.2,9.1,4.4,2.6,4.4,Salah,3.286530612244899,5.612864431486879,29.280681318681314,25.260076530612253,7.52114285714286,252.46190476190472,1.0597689038667983,-0.7156905065732007,-4.607709479860541,-2.015472536781795,-0.7190100830484661,-1.6057228927916525
8.367138461538463,15.516938461538464,23.753615384615387,2.518415384615385,1.725246153846154,1.535446153846154,6.292307692307692,2.5423076923076926,4.119230769230769,-0.0192307692307691,-0.1730769230769231,0.023076923076923,9.4,16.1,13.3,4.4,3.5,4.4,Salah,1.3297408312958439,6.103485627836611,5.766517273576098,-130.9576000000009,-9.96808888888889,66.53600000000023,3.399707052478809,-1.3968468440793305,-0.7545373196933838,-1.6061823704509781,-1.4865631825582144,-1.2160542862169734
7.22608695652174,20.775,30.592155797101448,2.6121739130434785,0.3385326086956521,1.6242753623188408,6.55,1.475,4.454166666666668,0.0999999999999999,0.1125,-0.1083333333333333,11.0,10.2,15.6,3.4,1.0,4.4,Salah,1.1032193826750747,14.084745762711863,6.868210843128479,26.12173913043481,3.009178743961352,-14.993311036789306,3.861861804794675,-3.0829600700313287,-1.0768509428787443,-1.5162221112964267,-0.469335551247646,-1.3828039537553347
15.758549783549782,13.79551948051948,13.921125541125544,0.501904761904762,1.278030303030303,5.158701298701299,7.204545454545454,1.6863636363636365,2.972727272727273,-0.0999999999999999,0.0772727272727273,-0.1181818181818182,12.3,10.3,12.5,1.9,2.6,4.3,Salah,2.187306594562115,8.180631497882171,4.682947429736421,-5.019047619047625,16.539215686274506,-43.65054945054945,3.234841462614849,-2.0278683812302405,-0.7583751838029071,-0.8084523709500603,-1.0532272961816302,-2.3894592778289874
30.046285714285712,11.268333333333334,47.750476190476185,3.380619047619048,1.528142857142857,4.320904761904762,5.014285714285713,2.1333333333333337,2.7952380952380955,0.0476190476190476,-0.0714285714285713,0.0238095238095238,12.6,8.0,15.6,3.8,2.4,4.4,Salah,5.992136752136753,5.282031249999999,17.08279386712095,70.99300000000004,-21.394000000000037,181.47800000000007,-0.46716352056867105,-1.2235004923621435,-4.114933841152213,-1.7910269345153729,-1.307609325664317,-2.054869085765502
20.815236842105264,18.51292105263158,33.72147368421053,3.1958947368421056,0.4968421052631578,3.104710526315789,6.295,2.165,1.14,0.0299999999999999,-0.0999999999999999,0.005,12.2,9.6,8.7,2.6,0.8,4.4,Salah,3.306630157602107,8.551002795672785,29.58024007386889,106.52982456140388,-4.968421052631584,620.9421052631578,1.7326281560897225,-2.1376644132016125,-4.667019345947672,-1.7577065578114621,-0.8048702754856085,-1.757018877968051
27.75390476190476,10.08247619047619,44.17847619047619,3.8605714285714288,1.3373333333333337,3.613571428571429,5.29047619047619,3.404761904761904,0.4952380952380953,0.0428571428571428,-0.0666666666666667,-0.0428571428571428,11.9,10.2,7.5,3.1,2.0,4.4,Salah,5.246012601260126,2.9612867132867136,89.20653846153844,90.08000000000013,-20.06,-84.31666666666678,0.022278703488372464,0.22947039208528253,-6.151451019687936,-1.9219765469424364,-1.2230979587602928,-1.9437967601441908
26.15255411255412,9.64452380952381,36.34060606060606,3.79474025974026,1.2676190476190476,3.192034632034632,5.727272727272728,3.45,1.3818181818181818,0.0045454545454545,0.1,-0.118181818181818,13.3,11.6,10.9,3.4,1.9,4.3,Salah,4.566318972033258,2.7955141476880607,26.299122807017547,834.8428571428656,12.676190476190476,-27.00952380952385,0.6133159311554479,0.34443663572552286,-4.646498835443441,-1.9434638523471641,-1.0258858945821496,-1.904808424956337
24.26209486166008,10.506245059288538,35.794308300395265,3.6345454545454543,0.5931620553359683,2.5576679841897234,5.586956521739132,3.3521739130434787,0.7391304347826086,7.723290606088044e-17,-0.0956521739130434,-0.1304347826086957,12.5,9.7,7.7,2.9,1.4,3.3,Salah,4.342631765122037,3.1341587076995636,48.42759358288772,4.705954546991212e+16,-6.201239669421493,-19.608787878787872,0.6612997267867993,0.11084007351251524,-5.243704035633171,-1.9064483875902474,-0.865822320916917,-1.7297058616286733
20.39934782608696,12.363478260869565,41.78579710144928,2.723894927536232,0.8599275362318841,1.7226086956521738,6.9750000000000005,2.25,1.8833333333333333,0.3291666666666666,0.0583333333333333,-0.0999999999999999,11.8,13.0,11.4,3.1,2.6,4.4,Salah,2.9246376811594206,5.49487922705314,22.187148903424397,8.27512383048982,14.741614906832307,-17.226086956521755,2.458436281188214,-1.2661738098207782,-4.580860127683229,-1.3212559845158212,-0.8689894455478306,-1.4124818839329454
33.90133333333333,21.208285714285715,25.26847619047619,3.197619047619048,1.476904761904762,3.5413333333333337,6.0666666666666655,2.2857142857142856,1.4380952380952383,0.0476190476190475,-0.0904761904761905,-0.0333333333333334,13.7,10.3,9.5,3.1,2.1,4.4,Salah,5.588131868131869,9.278625000000002,17.570794701986753,67.15000000000018,-16.323684210526313,-106.2399999999998,0.24418151569089552,-2.319531170750084,-3.5886806859415783,-1.740569714122578,-1.3057558956900817,-1.9151764015335841
51.72,28.020619047619046,37.87561904761905,2.1604761904761904,2.0491428571428574,6.507619047619048,5.599999999999999,1.4809523809523808,0.3523809523809523,0.138095238095238,-0.1714285714285714,-0.1809523809523809,14.5,14.1,12.1,3.2,2.2,4.4,Salah,9.235714285714288,18.920675241157557,107.48486486486489,15.644827586206908,-11.953333333333337,-35.96315789473686,-1.5916618385460826,-3.8124981994931426,-5.801936154140213,-1.3317606019367667,-1.6029113191914837,-2.7319559183115607
